tweet_id,text,clean_text,weak_intent
2343898,@115821 you charged my account twice and are now telling me I can’t get my money back for 5 days?! I want my money back today!!!,you charged my account twice and are now telling me I can’t get my money back for days?! I want my money back today!!!,account_payment_security
1831919,Just got charged 27k at @115850 for a charge I didn’t make. Had to block my card. You need to start 2FA immediately.,Just got charged 27k at for a charge I didn’t make. Had to block my card. You need to start 2FA immediately.,account_payment_security
288305,someone hacked my amazon account and then ordered a floral dress to be delivered to my dads house...,someone hacked my amazon account and then ordered a floral dress to be delivered to my dads house...,account_payment_security
2460300,@AmazonHelp Neither. I placed an order Monday and I haven’t been charged yet and I haven’t used the card I made a purchase with since. It’s never taken this long to get a response back from an order,Neither. I placed an order Monday and I haven’t been charged yet and I haven’t used the card I made a purchase with since. It’s never taken this long to get a response back from an order,account_payment_security
2389674,"45 minutes of trying to figure out how to return a gift to @115821 followed by this email.. “I cloud dispose the item in a proper way” and I won’t be charged for it! C’mon @AmazonHelp .. If anything, it is pretty hilarious. https://t.co/akHV6hiZdv","minutes of trying to figure out how to return a gift to followed by this email.. “I cloud dispose the item in a proper way” and I won’t be charged for it! C’mon .. If anything, it is pretty hilarious.",account_payment_security
1249965,@AmazonHelp Ya ive tryed to sign in says its wrong password or email yet my passwords not wrong or my email also not givin option to change email,Ya ive tryed to sign in says its wrong password or email yet my passwords not wrong or my email also not givin option to change email,account_payment_security
1107250,"@115821 I am using SBI credit card for purchase, is there cashback of 10%
9449646773
Pin 560061","I am using SBI credit card for purchase, is there cashback of % Pin",account_payment_security
1560604,"@115830 hi what's up with your site. Can't log in, can't reset password, created a new account that does not exist. Help please.","hi what's up with your site. Can't log in, can't reset password, created a new account that does not exist. Help please.",account_payment_security
2724470,@AmazonHelp You asked for an update here it is... all I want is it to be cancelled so my card doesn't get charged and I can go and get a much needed pram! https://t.co/GLIm0SZQlA,You asked for an update here it is... all I want is it to be cancelled so my card doesn't get charged and I can go and get a much needed pram!,account_payment_security
1980490,.@115830 my daughter’s a/c has been hacked. Online chat said she wd hear from you in 24hrs. It’s now been longer. Pls advise how to sort.,. my daughter’s a/c has been hacked. Online chat said she wd hear from you in 24hrs. It’s now been longer. Pls advise how to sort.,account_payment_security
134970,"@AmazonHelp the correspondence didn't help, the same old reply to check with bank even though am charged by amazon. My hope relies on Avantika your chat executive now, have forwarded the required details to her on email.","the correspondence didn't help, the same old reply to check with bank even though am charged by amazon. My hope relies on Avantika your chat executive now, have forwarded the required details to her on email.",account_payment_security
206006,"@AmazonHelp Email confirmation from my bank account. I can’t contact you via that method...my account is closed, remember?","Email confirmation from my bank account. I can’t contact you via that method...my account is closed, remember?",account_payment_security
1308036,"@AmazonHelp I cannot log in, the error says ""password is incorrect"" even after resetting. This happened on Tuesday 10/24, I was able to call and unlock","I cannot log in, the error says ""password is incorrect"" even after resetting. This happened on Tuesday / , I was able to call and unlock",account_payment_security
2159363,"@115821 I think you need higher security or something...my mom went on to sign up and was automatically signed into someone elses account, credit card info, address and everything. Now i'm scared to have an account....#thanks.","I think you need higher security or something...my mom went on to sign up and was automatically signed into someone elses account, credit card info, address and everything. Now i'm scared to have an account....#thanks.",account_payment_security
1387243,@AmazonHelp Sorry but I could find this option anywhere !  We are just going round and round ...pl advise how this can be resolved. I canceled a product that I paid thru my credit card ... what is the timeline to reverse and credit back that amount to my card,Sorry but I could find this option anywhere ! We are just going round and round ...pl advise how this can be resolved. I canceled a product that I paid thru my credit card ... what is the timeline to reverse and credit back that amount to my card,account_payment_security
1689520,"Hi @AmazonHelp I’ve had 3 payments come out of my bank account to you but placed only one order, can you look into please","Hi I’ve had payments come out of my bank account to you but placed only one order, can you look into please",account_payment_security
242522,@115850 @30552 @173609 @18220 no cost EMI scheme on Amazon for @125607 #note8 is a trap as I was charged 1.25%,no cost EMI scheme on Amazon for #note8 is a trap as I was charged . %,account_payment_security
71845,"@115830 been trying to login to my account to place an order, but it won’t let me! What’s going on?! #Irritating","been trying to login to my account to place an order, but it won’t let me! What’s going on?! #Irritating",account_payment_security
2290926,Someone has hacked my @115830 account which is always a great start to Sunday. Aaaargh! 😩,Someone has hacked my account which is always a great start to Sunday. Aaaargh! 😩,account_payment_security
462490,"@115821 yo what the fuck is with your website. Every time I go to log in it says my account has been locked, makes me change my password, then tells me my account is locked, makes me change my password and repeat the process.","yo what the fuck is with your website. Every time I go to log in it says my account has been locked, makes me change my password, then tells me my account is locked, makes me change my password and repeat the process.",account_payment_security
2867118,@AmazonHelp card getting charged too many times and items not being shipped,card getting charged too many times and items not being shipped,account_payment_security
407430,@AmazonHelp But I can't troubleshoot as he does not know his password or log in details and it's stuck on optimisi g screen so it wont let me do anythin,But I can't troubleshoot as he does not know his password or log in details and it's stuck on optimisi g screen so it wont let me do anythin,account_payment_security
729359,"Hey @115821 you login verification codes are not getting sent... ""Resend code"" does not help... @AmazonHelp can you help?","Hey you login verification codes are not getting sent... ""Resend code"" does not help... can you help?",account_payment_security
1768966,@115830 please help - my account is being hacked and it's not letting me contact you or log off! #hacked,please help - my account is being hacked and it's not letting me contact you or log off! #hacked,account_payment_security
1725355,@1402 hi have added money to amazon pay and they are refusing to transfer my money to my  bank account. Pls help,hi have added money to amazon pay and they are refusing to transfer my money to my bank account. Pls help,account_payment_security
2124723,I am trying to understand why $10 has been deducted from my bank account @115821,I am trying to understand why $ has been deducted from my bank account,account_payment_security
1731611,@115830 @AmazonHelp Can't get into my account. Password reset email code not being received inbox or spam. Help please.,Can't get into my account. Password reset email code not being received inbox or spam. Help please.,account_payment_security
2705697,@AmazonHelp I think it lands me to US page and give me error message “ enter correct password “,I think it lands me to US page and give me error message “ enter correct password “,account_payment_security
1429169,@AmazonHelp 714.50 INR Charged from Visa Card on 31-OCT-17 with remarks VSI*Amazon Prim,. INR Charged from Visa Card on -OCT- with remarks VSI*Amazon Prim,account_payment_security
2741797,"@AmazonHelp It says it’s pending, money has been taken for another product but not for this. Also, I’ve been charged an extra £4 odds?","It says it’s pending, money has been taken for another product but not for this. Also, I’ve been charged an extra £ odds?",account_payment_security
214325,wooooow amazon charged me again smfh,wooooow amazon charged me again smfh,account_payment_security
2343925,"@AmazonHelp I was charged 104 bucks two months ago, for something I didn't purchase and  still haven't gotten a refund.","I was charged bucks two months ago, for something I didn't purchase and still haven't gotten a refund.",account_payment_security
2831655,@AmazonHelp Yes I contacted you by phone where we were charged 60p a minuite and the woman was USELESS! We were told they can’t find the payment that was taken even though I’m looking at it right now on my bank statement. I’m happy to dm over all the info.,Yes I contacted you by phone where we were charged 60p a minuite and the woman was USELESS! We were told they can’t find the payment that was taken even though I’m looking at it right now on my bank statement. I’m happy to dm over all the info.,account_payment_security
1037145,@115821 probably not the best idea to send a gpu in it's original box because then this happens and it's great to hear your customer relations telling me I could get charged for it anyways https://t.co/XsUHhDylJ2,probably not the best idea to send a gpu in it's original box because then this happens and it's great to hear your customer relations telling me I could get charged for it anyways,account_payment_security
2298702,@AmazonHelp A thing you must know i change everytime my password because i don't remerber it ! Well how can a hacker do that. Buy virtual product at 2h morning when i sleep.,A thing you must know i change everytime my password because i don't remerber it ! Well how can a hacker do that. Buy virtual product at 2h morning when i sleep.,account_payment_security
2901063,@AmazonHelp Ive been trying to access my account but need to have a verification code emailed to me. I have tried several times to contact customer svcs but need to login in first which I can’t do without a code. I’ve asked 3 times over 3 hours and received one code after 2 hrs which expired,Ive been trying to access my account but need to have a verification code emailed to me. I have tried several times to contact customer svcs but need to login in first which I can’t do without a code. I’ve asked times over hours and received one code after hrs which expired,account_payment_security
378505,@AmazonHelp So can I please have my order cancelled before I am charged for it. Thank you.,So can I please have my order cancelled before I am charged for it. Thank you.,account_payment_security
1860174,"@AmazonHelp It happens in the basic iOS app. When I want to check on the status of my orders, I don't get any detailed tracking status. There is a button that says ""Login to get details""  When I do, I get the asinine ""something went wrong message"". Doesn't happen with Chrome on a desktop.","It happens in the basic iOS app. When I want to check on the status of my orders, I don't get any detailed tracking status. There is a button that says ""Login to get details"" When I do, I get the asinine ""something went wrong message"". Doesn't happen with Chrome on a desktop.",account_payment_security
1030318,@115833 Hi i need help trying to login in to the app with a new password but it wont work now,Hi i need help trying to login in to the app with a new password but it wont work now,account_payment_security
899520,@AmazonHelp I'll contact my credit card company to do a chargeback after such horrific customer service from Amazon.de. #AmazonGermanySUCKS,I'll contact my credit card company to do a chargeback after such horrific customer service from Amazon.de. #AmazonGermanySUCKS,account_payment_security
682538,@AmazonHelp It's blank. I seen it twice but I don't know how long I've ben charged it. Over summer my granddaughter bought w Echo bought $100's toys,It's blank. I seen it twice but I don't know how long I've ben charged it. Over summer my granddaughter bought w Echo bought $ 's toys,account_payment_security
1011466,@AmazonHelp Sorry but one your agent told me to add bank account and told me that it will reflect within 15 days.,Sorry but one your agent told me to add bank account and told me that it will reflect within days.,account_payment_security
935847,#Amazonindia ordered lg q6 on no cost emi but interest is charged in every emi Contacted many time but saying dont worry it will solve in no,#Amazonindia ordered lg q6 on no cost emi but interest is charged in every emi Contacted many time but saying dont worry it will solve in no,account_payment_security
218027,"@115821 Charging peoples credit cards without their conscent , is that amazon policy?","Charging peoples credit cards without their conscent , is that amazon policy?",account_payment_security
2444083,"Hey make sure you're checking your updates, emails and cards people. My @117795 /Amazon has been hacked TWICE!","Hey make sure you're checking your updates, emails and cards people. My /Amazon has been hacked TWICE!",account_payment_security
2256413,"Warning, check your @115821 account. Mine was hacked and @AmazonHelp could care less 🙁","Warning, check your account. Mine was hacked and could care less 🙁",account_payment_security
1300361,"@115850 Order number:  402-4613869-4965128. Ordered using SBI debit card, qualifies for a cash back.When will it be credited to my acc?","Order number: - - . Ordered using SBI debit card, qualifies for a cash back.When will it be credited to my acc?",account_payment_security
503447,@AmazonHelp Hi I have an unexpected charge from Amazon Digital Svcs out of my bank account. Would it be possible to talk through PM?,Hi I have an unexpected charge from Amazon Digital Svcs out of my bank account. Would it be possible to talk through PM?,account_payment_security
2578561,@AmazonHelp Confirmation email states the offer price but order history on my account shows the amount pending on my bank account (the full price).,Confirmation email states the offer price but order history on my account shows the amount pending on my bank account (the full price).,account_payment_security
1227046,@AmazonHelp Thanks for your reply. The order has been shipped out and yes it said I was charged twice.,Thanks for your reply. The order has been shipped out and yes it said I was charged twice.,account_payment_security
920926,"@AmazonHelp I ordered a product from your site.
The product i received was fake so i asked for refund to my bank account. But you are not providing it",I ordered a product from your site. The product i received was fake so i asked for refund to my bank account. But you are not providing it,account_payment_security
1869765,@115821 Hi. Your online and phone customer service stinks. Thought I'd try you here. I'm locked out of the app and online and I've lost my card but I can't reset my password without it. Sucks to have both happen at the same time but it has. What do I do?,Hi. Your online and phone customer service stinks. Thought I'd try you here. I'm locked out of the app and online and I've lost my card but I can't reset my password without it. Sucks to have both happen at the same time but it has. What do I do?,account_payment_security
848194,"@AmazonHelp I successfully changed my password several times but I still get ""your password is incorrect"" problem","I successfully changed my password several times but I still get ""your password is incorrect"" problem",account_payment_security
1491443,@AmazonHelp i need seller central help because i am seller and wrongly the charges was deducted from my bank account,i need seller central help because i am seller and wrongly the charges was deducted from my bank account,account_payment_security
2832978,"@AmazonHelp Yep, with my account. Your emails to reset password aren't coming to me &amp; every other email is. No filters, no blocks.","Yep, with my account. Your emails to reset password aren't coming to me &amp; every other email is. No filters, no blocks.",account_payment_security
1577214,"@AmazonHelp I have recived a email stating I haven't been charged for a cancelled item, But the funds aren't back in my account?","I have recived a email stating I haven't been charged for a cancelled item, But the funds aren't back in my account?",account_payment_security
1691958,"@AmazonHelp Yes, I have been charged but they can’t give me a delivery or dispatch date so I can make arrangements. I’m getting mugged off","Yes, I have been charged but they can’t give me a delivery or dispatch date so I can make arrangements. I’m getting mugged off",account_payment_security
2366350,"@AmazonHelp Hi guys! Could I please have an email address for the complaints department in the UK? Thank you, Adam","Hi guys! Could I please have an email address for the complaints department in the UK? Thank you, Adam",complaint_general
790216,@AmazonHelp I've been going round in circles with customer services since yesterday. Do you not have a fraud or revenue protection department?,I've been going round in circles with customer services since yesterday. Do you not have a fraud or revenue protection department?,complaint_general
439281,"@115850 Order [# 405-8876023-2278737 ] pathetic service levels ,your customer service delivery agents lie and befool","Order [# - - ] pathetic service levels ,your customer service delivery agents lie and befool",complaint_general
2962706,"@115830 Just had to worst phone support ever, i always though you guys had good support. Waste of time.","Just had to worst phone support ever, i always though you guys had good support. Waste of time.",complaint_general
704440,@115821 first order #worstexperience misleading arrival date #unaccommodating customer services😡😡 @1840,first order #worstexperience misleading arrival date #unaccommodating customer services😡😡,complaint_general
435725,"@AmazonHelp So on solution of my problem, yr silence indicates volume. Now as per advice by experts,  I have 2use option of police complaint of forgery","So on solution of my problem, yr silence indicates volume. Now as per advice by experts, I have 2use option of police complaint of forgery",complaint_general
989792,@AmazonHelp Amazon customer services say they are sorry but there is nothing they can do?,Amazon customer services say they are sorry but there is nothing they can do?,complaint_general
2614046,@AmazonHelp ordered thermal set dated 9 nov. paid 70rs for delivery. order no. 405-7357571-4995529. after 9 days status is delivered to rahi (other person). talked to customer service-says 3 more days to find d prblm. Should quit @115821 .thnk u 4 poor service. track 511378334609,ordered thermal set dated nov. paid 70rs for delivery. order no. - - . after days status is delivered to rahi (other person). talked to customer service-says more days to find d prblm. Should quit .thnk u poor service. track,complaint_general
2460027,@115850 pathetic notification system. sale details should be up on the page 12 hour before the sale.,pathetic notification system. sale details should be up on the page hour before the sale.,complaint_general
2477429,"@AmazonHelp 
HI, This is pathetic service i m getting from Amazon India. to get a invoice copy for one of my old order i m  struggling from last 10 days and every time i m getting the false commitment i have been communicating from last 10 days. want to know your action on this.","HI, This is pathetic service i m getting from Amazon India. to get a invoice copy for one of my old order i m struggling from last days and every time i m getting the false commitment i have been communicating from last days. want to know your action on this.",complaint_general
1716156,Pathetic services by @115821 @AmazonHelp. Cancelling order after 7-8 days. @115851 Please look into it.,Pathetic services by . Cancelling order after - days. Please look into it.,complaint_general
832684,@171328 @81 @3974 @115850 @AmazonHelp Your support staff isn't helping either. They r as clueless as FedEx folks. I would just like to highlight the it's 2017 but your services seem to be a decade old. Pathetic. Shameful. @115851 @1840,Your support staff isn't helping either. They r as clueless as FedEx folks. I would just like to highlight the it's but your services seem to be a decade old. Pathetic. Shameful.,complaint_general
1379540,"@115821 0128722014
0128720804 
These are my complaint numbers when the heck my problem will be resolved. Y it is taking too long. It has been more than 10 days since I made the first complaint.",These are my complaint numbers when the heck my problem will be resolved. Y it is taking too long. It has been more than days since I made the first complaint.,complaint_general
1860360,@AmazonHelp This useless repeat of information is what I received in my mailbox! I guess I explained these to you to get a solution &amp; not empathy!! https://t.co/YdW82hVkma,This useless repeat of information is what I received in my mailbox! I guess I explained these to you to get a solution &amp; not empathy!!,complaint_general
1680929,@AmazonHelp Its been over 24hrs and i still have not been called as promised by you're customer service rep Jarvis ! Need this sorted ASAP as its needed for the weekend,Its been over 24hrs and i still have not been called as promised by you're customer service rep Jarvis ! Need this sorted ASAP as its needed for the weekend,complaint_general
240560,@AmazonHelp @115850 @115821 As per your mail I can file an A to Z claim. But as per your customer service executives I can't. @AmazonHelp @115850 #amazonsucks https://t.co/DWsNfFsbdc,As per your mail I can file an A to Z claim. But as per your customer service executives I can't. #amazonsucks,complaint_general
758959,@AmazonHelp @115850 Received the worst possible #decals #WallSticker quality from Amazon. The glue just wont stick to the wall. #wasted💲💲💲 https://t.co/70qqo8SH6S,Received the worst possible #decals #WallSticker quality from Amazon. The glue just wont stick to the wall. #wasted💲💲💲,complaint_general
845295,"@115850 I already did. They have no idea. That's why I mentioned ""Customer Service is terrible""","I already did. They have no idea. That's why I mentioned ""Customer Service is terrible""",complaint_general
250691,@AmazonHelp Parcel left outside (again) despite over 20+ logged complaints asking this not to be done and note on system,Parcel left outside (again) despite over + logged complaints asking this not to be done and note on system,complaint_general
2854289,@AmazonHelp I did already. My last tweet was your unhelpful response.,I did already. My last tweet was your unhelpful response.,complaint_general
2702032,@AmazonHelp @AmazonHelp I have tried many times to contact bt can't be able to connect.. your services are going to be worst day by day.. seriously I loose my confidence to shop with u,I have tried many times to contact bt can't be able to connect.. your services are going to be worst day by day.. seriously I loose my confidence to shop with u,complaint_general
1315514,@AmazonHelp Standard copy paste answers without even thinking about what the issue is and why customer is so pissed off. Amazingly pathetic customer service.,Standard copy paste answers without even thinking about what the issue is and why customer is so pissed off. Amazingly pathetic customer service.,complaint_general
13130,@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,complaint_general
2267182,"Customer service is a dying art, but I had a great experience today with @115821 &amp; @AmazonHelp Thanks! Also, bring your 2nd HQ to Halifax!!!","Customer service is a dying art, but I had a great experience today with &amp; Thanks! Also, bring your 2nd HQ to Halifax!!!",complaint_general
2677849,"I have been cheated n looted by Amazon.Worst service and Support is been provide in India
@AmazonHelp 
@120319 
@115851 
@118341",I have been cheated n looted by Amazon.Worst service and Support is been provide in India,complaint_general
2772325,@AmazonHelp I called your customer service line and it is being replaced.,I called your customer service line and it is being replaced.,complaint_general
2238671,"@AmazonHelp Long story short. Christmas present package delivered in manufacturer’s box with no mention that this would be the case when ordering (as I’ve had in the past). Christmas surprise ruined. Customer service response = we’ll pass this on, sorry about that.","Long story short. Christmas present package delivered in manufacturer’s box with no mention that this would be the case when ordering (as I’ve had in the past). Christmas surprise ruined. Customer service response = we’ll pass this on, sorry about that.",complaint_general
311011,"@190276 @115850 You are right, I am also facing issue with Amazon.their customer service taking too much time to solve any issue.","You are right, I am also facing issue with Amazon.their customer service taking too much time to solve any issue.",complaint_general
476817,@115850 wonder why so many people are calling to register with Amazon for my company. People have no courtesy. Try calling 8448391728 and speak to Deeksha to understand how they just hang up and don't care. Such pathetic phone manners.,wonder why so many people are calling to register with Amazon for my company. People have no courtesy. Try calling and speak to Deeksha to understand how they just hang up and don't care. Such pathetic phone manners.,complaint_general
2280833,@115821 i just had the worst experience with Amazon i am pissed,i just had the worst experience with Amazon i am pissed,complaint_general
256721,@AmazonHelp This are orders no ..I know nxt tym agn u PPL will give difrnt reasons##patheticservice##amazon## https://t.co/AxVV35Ra42,This are orders no ..I know nxt tym agn u PPL will give difrnt reasons##patheticservice##amazon##,complaint_general
675131,@AmazonHelp yep and no doubt you've many complaints from others in this business space but it's been a few weeks now and you are still using this delivery person so nothing has changed.. after years of no issues it's a big problem for companies that use you many times daily like we do,yep and no doubt you've many complaints from others in this business space but it's been a few weeks now and you are still using this delivery person so nothing has changed.. after years of no issues it's a big problem for companies that use you many times daily like we do,complaint_general
350315,"@AmazonHelp R u guys or ur management is sleeping,So big organisation with so small customer service.shutdown the service if not able to provide solutio","R u guys or ur management is sleeping,So big organisation with so small customer service.shutdown the service if not able to provide solutio",complaint_general
2906730,Shout out to @118706 for the awesome customer service in the SF Bay Area when they had to deliver 50 @117093 totes to us each containing ONE little pack of sea weed snacks. Ridiculous. Is this a joke? Because nobody is laughing ✌,Shout out to for the awesome customer service in the SF Bay Area when they had to deliver totes to us each containing ONE little pack of sea weed snacks. Ridiculous. Is this a joke? Because nobody is laughing ✌,complaint_general
2463898,@AmazonHelp Never mind. It is a simple complaint. I should be provided with correct info. That is all.,Never mind. It is a simple complaint. I should be provided with correct info. That is all.,complaint_general
281146,@115850 Your customer service sucks. After 15 mins with an cs exec yday explaining my problem and giving all details I am going in loops .,Your customer service sucks. After mins with an cs exec yday explaining my problem and giving all details I am going in loops .,complaint_general
2931373,@115821 I have had the worst customer service with my order. my packages were stolen and a rep told me that she would resend by 4. Now you are asking for a police report. Please resolve this issue!,I have had the worst customer service with my order. my packages were stolen and a rep told me that she would resend by . Now you are asking for a police report. Please resolve this issue!,complaint_general
986856,@AmazonHelp I made purchases using that card last week. Also tried 3 others. Same. Your customer services said can’t change details as it was a preorder,I made purchases using that card last week. Also tried others. Same. Your customer services said can’t change details as it was a preorder,complaint_general
686766,@AmazonHelp I have already send a mail to ur customer service,I have already send a mail to ur customer service,complaint_general
2434943,"@698680 This is the fourth fuck up @115821 has made in the past month. Misplaced orders, shitty customer service, and response times that make me want to fucking die.","This is the fourth fuck up has made in the past month. Misplaced orders, shitty customer service, and response times that make me want to fucking die.",complaint_general
286779,@AmazonHelp this is taking me to orders page. what do you want to do thr. Why can't u directly contact me. Pathetic process,this is taking me to orders page. what do you want to do thr. Why can't u directly contact me. Pathetic process,complaint_general
465833,Amazon guaranteed delivery is crap! AMZL is the WORST delivery service EVER. How can you guarantee a delivery going to an Amazon locker and then not even get the order there? @115821,Amazon guaranteed delivery is crap! AMZL is the WORST delivery service EVER. How can you guarantee a delivery going to an Amazon locker and then not even get the order there?,complaint_general
2113569,"@AmazonHelp That is not an option on the page - the claim with accepted, but with incomplete terms - you do not have functionality for that. I was really hoping to have an actual email address. You need to take responsibility and provide adequate customer service.","That is not an option on the page - the claim with accepted, but with incomplete terms - you do not have functionality for that. I was really hoping to have an actual email address. You need to take responsibility and provide adequate customer service.",complaint_general
992886,@115850 Worst service https://t.co/BtpfQpnM9x person never contacted me&amp; I'm getting mails dat phone wasn't reachable.Dis is the 3rd time.,Worst service person never contacted me&amp; I'm getting mails dat phone wasn't reachable.Dis is the 3rd time.,complaint_general
17214,@AmazonHelp Pathetic reply by your caller,Pathetic reply by your caller,complaint_general
2975773,@117093 I hope so -- but the fact that I can't reach the carrier directly reduces my confidence that the complaint was transmitted.,I hope so -- but the fact that I can't reach the carrier directly reduces my confidence that the complaint was transmitted.,complaint_general
567587,"@AmazonHelp Horrible customer service from a supervisor named ""Sara"". Refuses to give me her last name or ID #. Not even an apology or anything. How do you guys sleep at night?","Horrible customer service from a supervisor named ""Sara"". Refuses to give me her last name or ID #. Not even an apology or anything. How do you guys sleep at night?",complaint_general
991955,@118919 what a nice service Amazon India is giving as almost 2 week not received the delivery. Pathetic customer care service.,what a nice service Amazon India is giving as almost week not received the delivery. Pathetic customer care service.,complaint_general
162053,"@115821 third day delivery promised and third failure, without a doubt the worst company I have ever dealt with. Do not buy from them.","third day delivery promised and third failure, without a doubt the worst company I have ever dealt with. Do not buy from them.",complaint_general
1042303,@AmazonHelp @115850 @115851 Your leadership team should look into this and must audit all my call records. Pathetic Customer care. https://t.co/haYSZ5f6bR,Your leadership team should look into this and must audit all my call records. Pathetic Customer care.,complaint_general
2019994,@AmazonHelp your customer service is unhelpful.I've now spent over two hours talking to your reps &amp; have not received what I have asked for.,your customer service is unhelpful.I've now spent over two hours talking to your reps &amp; have not received what I have asked for.,complaint_general
748706,@AmazonHelp Already customer service has taken a lot closer look 6 times..if you ppl cant deliver you shud nt sell a dream...#falseassurances,Already customer service has taken a lot closer look times..if you ppl cant deliver you shud nt sell a dream...#falseassurances,complaint_general
323360,"Wow, @115830 Pantry is a unique service. Forged signature, lost delivery and customer service adept at arse-covering. Avoid. #amazonpantry","Wow, Pantry is a unique service. Forged signature, lost delivery and customer service adept at arse-covering. Avoid. #amazonpantry",complaint_general
2836975,@AmazonHelp Why is it Impossible to claim a gift card? I spent 30+ minutes on the phone w/customer service &amp; no resolution. This shouldn’t be rocket science!,Why is it Impossible to claim a gift card? I spent + minutes on the phone w/customer service &amp; no resolution. This shouldn’t be rocket science!,complaint_general
435715,"@AmazonHelp As I have already lodged complaint, why don't U examine Dalready lodged complaint.  How many times,  I have to fill forms. Examine records","As I have already lodged complaint, why don't U examine Dalready lodged complaint. How many times, I have to fill forms. Examine records",complaint_general
321378,@AmazonHelp @115850 order not converted into interest free emi. Unable to reach customer service. #DontCheat,order not converted into interest free emi. Unable to reach customer service. #DontCheat,complaint_general
2104987,"Dear @115850, I bought woodland boat shoes (171-6222949-5962754) on 17th October and seam stitches have already come out. Have you also starting cheating customers? Never expected this. #pathetic","Dear , I bought woodland boat shoes ( - - ) on 17th October and seam stitches have already come out. Have you also starting cheating customers? Never expected this. #pathetic",complaint_general
1297467,@AmazonHelp Does amazon have any alternative resolutions team they work with. Or have an address that I can send a complaint letter to,Does amazon have any alternative resolutions team they work with. Or have an address that I can send a complaint letter to,complaint_general
275142,@AmazonHelp I can DM you!!! Have to say this is THE WORST customer support ever!!!!,I can DM you!!! Have to say this is THE WORST customer support ever!!!!,complaint_general
2200683,"@AmazonHelp I'm online with customer services now, can't believe you still use @116324 with their reputation","I'm online with customer services now, can't believe you still use with their reputation",complaint_general
215964,This is what I experienced with your GI festival. Ordered with prime.Worst experience.@115850 @AmazonHelp  #AmazonGreatIndianFestival https://t.co/YZUMBHRmNd,This is what I experienced with your GI festival. Ordered with prime.Worst experience. #AmazonGreatIndianFestival,complaint_general
424274,@AmazonHelp Yes I have reported the same yesterday. I was assured delivery today before 12pm. Worst is there is no direct contact number of this courier,Yes I have reported the same yesterday. I was assured delivery today before 12pm. Worst is there is no direct contact number of this courier,complaint_general
2927061,@AmazonHelp I get that completely but just one pair is useless. I wrote to them as I said. Got a copy paste response of limit to one qty,I get that completely but just one pair is useless. I wrote to them as I said. Got a copy paste response of limit to one qty,complaint_general
490622,"@115821 has the #worstcustomerservice #amazonprime is a waste of money and after hours of speaking to multiple reps and a supervisor over 3 days, they can't process an order I've placed twice and no one is willing to help me. #customerservice #fail","has the #worstcustomerservice #amazonprime is a waste of money and after hours of speaking to multiple reps and a supervisor over days, they can't process an order I've placed twice and no one is willing to help me. #customerservice #fail",complaint_general
277602,"@AmazonHelp Inspite of filling up the form, no revert from Amazon, very poor customer service.","Inspite of filling up the form, no revert from Amazon, very poor customer service.",complaint_general
1378689,@118706 The worst. Whenever I see @118706 delivering something I order from @115821 I already know there will be an issue there is always an issue smh,The worst. Whenever I see delivering something I order from I already know there will be an issue there is always an issue smh,complaint_general
381966,"@115850 @AmazonHelp @115821 
#pathetic #badservice #LyingStaff #BlockedNumber https://t.co/VJSI5pUGTr",#pathetic #badservice #LyingStaff #BlockedNumber,complaint_general
967762,@115821 not only does prime delivery suck but so does customer service!,not only does prime delivery suck but so does customer service!,complaint_general
2176417,@AmazonHelp Trust me but your support team has been proved useless. They cannot get the courier delivered even after waiting 14 days.,Trust me but your support team has been proved useless. They cannot get the courier delivered even after waiting days.,complaint_general
2927114,"@AmazonHelp @115821 Your delivery service is the worst thing you've done. We all complain about UPS and FedEx, but somehow you've taken that to another level with your service. @115851","Your delivery service is the worst thing you've done. We all complain about UPS and FedEx, but somehow you've taken that to another level with your service.",complaint_general
453175,"@AmazonHelp I am sitting here ASTOUNDED at the level of online chat customer service I just received.  'Nijoy' was not familiar with your policies, was very rude and didn't seem to have the knowledge to help. When I cut and pasted the policy from the amazon site, Nijoy left chat! https://t.co/1EheIGKnqA","I am sitting here ASTOUNDED at the level of online chat customer service I just received. 'Nijoy' was not familiar with your policies, was very rude and didn't seem to have the knowledge to help. When I cut and pasted the policy from the amazon site, Nijoy left chat!",complaint_general
64114,@115830 another triumph of customer service. Useless.,another triumph of customer service. Useless.,complaint_general
984692,@AmazonHelp Even filling that form provided by u...  No revert... Pathetic service,Even filling that form provided by u... No revert... Pathetic service,complaint_general
1037026,@115850 you guys have a pathetic customer support who doesn’t have ethics of writing the email to the customer.,you guys have a pathetic customer support who doesn’t have ethics of writing the email to the customer.,complaint_general
837491,@115850 pathetic service. I had to order a book 4th time now.because previous orders are cancelled. By this time i would've completed it.,pathetic service. I had to order a book 4th time now.because previous orders are cancelled. By this time i would've completed it.,complaint_general
246450,"@AmazonHelp I ordered two phones last year, I have emailed order details twice and I haven't received any update because of your pathetic service.","I ordered two phones last year, I have emailed order details twice and I haven't received any update because of your pathetic service.",complaint_general
940891,Seriously @134682 @AmazonHelp would be helpful if you gave customers the correct information. Pathetic.,Seriously would be helpful if you gave customers the correct information. Pathetic.,complaint_general
